query-id,text
MI3_240820_TY1_1761_1_V02-4_1,일본의 조강생산 및 철강재 수출입 추이에 대해 알려주세요
MI3_240820_TY1_1761_3_V01_1,T01 T02 시각요소 범례 표에 대해 알려주세요
MI3_240820_TY1_1794_6_V02-4_1,선행지수 순환변동치 꺾은선형에 대해 알려주세요
MI3_240820_TY1_1796_3_V01_1,전산업 생산 표에 대해 알려주세요
MI3_240820_TY1_1796_3_V01_2,제조업 생산 및 평균가동률 표에 대해 알려주세요
MI3_240820_TY1_1796_4_V02-8_1,고용 관련 지표 차트(혼합형)에 대해 알려주세요
MI3_240820_TY1_1802_3_V01_1,전산업 생산 평균가동률 차트(세로 막대형)에 대해 알려주세요
MI3_240820_TY1_1802_6_V02-4_1,선행지수 순환변동치 꺾은선형에 대해 알려주세요
MI3_240820_TY1_1802_6_V02-4_2,소비자물가지수 꺾은선형에 대해 알려주세요
MI3_240820_TY1_1807_3_V02-8_1,아파트 분양 및 주거용 착공면적 혼합형에 대해 알려주세요
MI3_240820_TY1_1807_6_V02-4_1,경기종합지수 선행지수 순환변동치 꺾은선형에 대해 알려주세요
MI3_240820_TY1_1812_2_V02-4_1,설비투자 및 OECD 경기선행지수 차트(꺾은선형)에 대해 알려주세요
MI3_240820_TY1_1812_3_V01_2,제조업 생산 및 평균가동률 표에 대해 알려주세요
MI3_240820_TY1_1817_2_V02-8_2,건설기성액 혼합형에 대해 알려주세요
MI3_240820_TY1_1818_4_V01_1,고용 관련 지표 차트(세로 막대형)에 대해 알려주세요
MI3_240820_TY1_1818_4_V02-8_1,취업자수 증감 차트(혼합형)에 대해 알려주세요
MI3_240820_TY1_1823_3_V01_1,전체 수주량 및 건조량 표에 대해 알려주세요
MI3_240820_TY1_1862_2_V02-1_1,25 (%p) 차트(세로 막대형)에 대해 알려주세요
MI3_240820_TY1_1862_5_V01_1,실제치와 추정치에 대한 표에 대해 알려주세요
MI3_240820_TY1_1880_1_V02-2_1,한국의 인구피라미드 변화 차트(가로 막대형)에 대해 알려주세요
MI3_240820_TY1_1924_4_V02-4_1,산업생산 증가율 추이 꺾은선형에 대해 알려주세요
MI3_240820_TY1_1947_2_V01_1,기계류 수입 및 설비 투자 실행 BSI의 세로 막대형 차트에 대해 알려주세요
MI3_240820_TY1_1990_4_V01_1,인천지역 수입의 연간 동향에 대한 표에 대해 알려주세요
MI3_240820_TY1_1990_4_V02-8_1,인천지역 수입의 품목별·국가별 동향에 대한 혼합형 차트에 대해 알려주세요
MI3_240820_TY1_1998_2_V01_2,건축허가면적 및 착공면적 표에 대해 알려주세요
MI3_240820_TY1_2014_2_V02-4_2,비제조업 업황 BSI와 서비스업 생산지수 증감률 및 차트(꺾은선형)에 대해 알려주세요
MI3_240820_TY1_2014_3_V02-4_1,대형소매점판매 승용차신규등록대수 꺾은선형 차트에 대해 알려주세요
MI3_240820_TY1_2014_3_V02-4_2,백화점 꺾은선형 차트에 대해 알려주세요
MI3_240820_TY1_2037_3_V02-4_1,최근 지역경제 동향에 대한 꺾은선형 차트에 대해 알려주세요
MI3_240820_TY1_2037_5_V02-4_2,제목과 소제목을 포함하여 주택매매가격과 주택전세가격에 대해 알려주세요.
MI3_240820_TY1_2063_1_V01_1,이 문서에서는 중앙은행 결제계좌와 관련된 내용과 함께 공개시장조작의 특징을 담고 있는 표에 대해 알려주세요
MI3_240821_TY1_0023_2_V01_1,제18대 국회에서 다문화 관련 법안 처리현황 표에 대해 알려주세요
MI3_240821_TY1_0031_4_V01_1,법학전문대학원 운영실태와 제도개선 방향 표에 대해 알려주세요
MI3_240821_TY1_0126_4_V01_2,19대 총선의 독일식 제도의 시뮬레이션 결과 표에 대해 알려주세요
MI3_240821_TY1_0217_4_V01_1,선진 지방자치를 위한 법제 발전방향에 대해 알려주세요
MI3_240821_TY1_0220_4_V01_2,집단연구지원 선도연구센터 기초연구실 글로벌연구실 합계에 대해 알려주세요
MI3_240821_TY1_0260_1_V01_1,결산 개요 1 현황 예산 징수 수납액에 대해 알려주세요
MI3_240821_TY1_0336_2_V02-8_1,[그림 4] 고숙련 기술집약 수출액의 비중과 노동자 생산성의 관계 차트(혼합형)에 대해 알려주세요
MI3_240821_TY1_0385_3_V03_1,문화재청 소관 회계와 기금 간 재원이전 현황을 보여주는 다이어그램에 대해 알려주세요.
MI3_240821_TY1_0506_4_V02-4_1,국내기업의 해외직접투자액 및 투자건수 추이에 대해 알려주세요
MI3_240821_TY1_0511_3_V01_1,효과에 대한 체계적이고 지속적인 분석과 다. 재정건전성 분석 차트에 대해 알려주세요.
MI3_240821_TY1_0524_2_V01_1,기초지방자치단체 사이에 긴밀한 협조가 이루어질 필요가 있다. 판정결과와 관련된 표에 대해 알려주세요
MI3_240821_TY1_0544_5_V01_1,제정안이 시행될 경우 예상되는 비용과 진흥원 소요인력에 대해 알려주세요.
MI3_240821_TY1_0614_2_V01_1,바 사업시행방식별 현황 표에 대해 알려주세요
MI3_240821_TY1_0629_1_V03_1,정부법무공단 조직도에 대해 알려주세요
MI3_240821_TY1_0664_2_V01_1,사무국 조직(가상) 부서 업무 인원 보상에 대해 알려주세요
MI3_240821_TY1_0730_3_V01_1,최근 특허청 수수료 종류별 세입납부현황 차트에 대해 알려주세요
MI3_240821_TY1_0751_4_V01_1,II. 식품의약품안전청 주요 사업 예산안 분석의 표에 대해 알려주세요
MI3_240821_TY1_0807_1_V02-8_1,재정수지 및 국가채무 변동 추이 혼합형에 대해 알려주세요
MI3_240821_TY1_0807_3_V02-4_1,월별 예산 부문 수지 추이 (누적 기준) 차트(꺾은선형)에 대해 알려주세요
MI3_240821_TY1_0928_1_V01_2,과학기술정보방송통신위원회 소관 부처별 부대의견 조치 현황 표에 대해 알려주세요
MI3_240821_TY1_0928_2_V01_1,교육위원회 소관 부처별 시정요구사항 조치 현황에 대해 알려주세요
MI3_240821_TY1_0928_3_V01_1,2016회계연도 결산심사에서 외교통일위원회의 조치현황 차트에 대해 알려주세요
MI3_240821_TY1_1031_2_V03_1,KDB인베스트먼트(주) 조직도 다이어그램에 대해 알려주세요
MI3_240821_TY1_1074_3_V03_1,2019년도 대법원 소관 회계 간 재원이전 현황에 대해 알려주세요
MI3_240821_TY1_1116_1_V01_1,2020 법안 비용추계 이해와 사례에 대한 차트(세로 막대형)에 대해 알려주세요
MI3_240822_TY1_0028_6_V01_2,(단위: 억원) 직역연금 제도개선 현황 표에 대해 알려주세요
MI3_240822_TY1_0052_6_V02-8_2,브라질 신규 환자와 누적 환자에 대해 알려주세요
MI3_240822_TY1_0056_2_V01_1,자료: Eurostat. 표에 대해 알려주세요
MI3_240822_TY1_0056_4_V02-8_1,브렉시트 관련 경제 전망에 대한 차트(혼합형)에 대해 알려주세요
MI3_240822_TY1_0056_6_V01_1,"2020, 2021년 EU 경제전망 표에 대해 알려주세요"
MI3_240822_TY1_0056_7_V02-1_1,제목에 대한 상황과 관련된 시각요소 제목 및 세로 막대형 차트에 대해 알려주세요
MI3_240822_TY1_0086_5_V01_1,2022 한강하천예보 비상근무조 반별 주요임무 표에 대해 알려주세요
MI3_240822_TY1_0135_2_V01_2,지정 현황 지정현황 차트(가로 막대형)에 대해 알려주세요
MI3_240822_TY1_0162_3_V01_1,정부법무공단 유동자산 및 부채비율 현황 표에 대해 알려주세요.
MI3_240822_TY1_0170_2_V01_1,예산 편성 계획에 대한 표에 대해 알려주세요
MI3_240822_TY1_0170_5_V01_1,2017 2021 표에 대해 알려주세요
MI3_240822_TY1_0196_2_V01_1,2024년도 예산안 심의결과 및 임대형 민자사업(BTL) 총한도액에 대해 알려주세요
MI3_240822_TY1_0196_6_V01_1,2024년도 예산안 심의결과 본문 표에 대해 알려주세요
MI3_240822_TY1_0196_6_V01_2,2024년도 국회 소관 사업의 예산안 심의결과 본문 표에 대해 알려주세요
MI3_240822_TY1_0200_3_V02-4_1,소비자물가 및 근원물가 추이에 대한 꺾은선형 차트에 대해 알려주세요
MI3_240822_TY1_0200_7_V02-4_1,IMF D2 비율의 최근 변화 추이에 대해 알려주세요
MI3_240822_TY1_0238_5_V01_1,회사법 단일화의 쟁점과 과제에 대해 알려주세요
MI3_240822_TY1_0256_1_V01_1,국방과학기술 인력 양성과 관련된 교육예산에 대한 표에 대해 알려주세요
MI3_240822_TY1_0265_1_V02-2_2,발표 : 필수·지역의료 붕괴를 막기 위한 의사인력 증원에 대해 알려주세요
MI3_240822_TY1_0265_3_C02_1,발표 : 필수·지역의료 붕괴를 막기 위한 의사인력 증원에 대한 목록에 대해 알려주세요
MI3_240822_TY1_0287_5_V01_1,공공기관의 재무구조에 대해 알려주세요.
MI3_240822_TY1_0305_4_V02-8_1,[표 7] 수익형 민자사업 총 투자비 현황 혼합형에 대해 알려주세요
MI3_240822_TY1_0305_6_V01_1,부처별 임대형 민자사업 현황에 대해 알려주세요
MI3_240822_TY1_0325_5_V02-1_1,국가채무 전망 세로 막대형 차트에 대해 알려주세요
MI3_240822_TY1_0325_5_V02-4_1,국가채무관리계획 비교 꺾은선형 차트에 대해 알려주세요
MI3_240822_TY1_0329_5_V01_1,다주택자의 양도시기별 양도소득세 중과세율에 대해 알려주세요.
MI3_240822_TY1_0329_6_V02-4_1,경제전망 및 재정분석 차트(꺾은선형)에 대해 알려주세요
MI3_240822_TY1_0330_5_L03_1,페이지번호에 대해 알려주세요
MI3_240822_TY1_0354_6_V02-1_1,2020년 부문별 감축률 차트(세로 막대형)에 대해 알려주세요
MI3_240822_TY1_0412_4_V02-1_1,법안비용추계 업무 만족도 차트(세로 막대형)에 대해 알려주세요
MI3_240822_TY1_0412_5_V02-1_1,제목에 따라 모바일 앱 이용 경험 및 도움 정도 차트(세로 막대형)에 대해 알려주세요
MI3_240822_TY1_0463_5_V02-4_1,[표 II-5] 사회보장부담률 비교 차트(꺾은선형)에 대해 알려주세요
MI3_240822_TY1_0468_5_V02-8_1,조세지출규모 추이 혼합형에 대해 알려주세요
MI3_240822_TY1_0468_6_V02-4_1,[그림 2] 차트(꺾은선형)에 대해 알려주세요
MI3_240822_TY1_0473_7_V02-1_1,고등교육부문 재정지출의 문제점과 개선방안에 대해 알려주세요
MI3_240822_TY1_0576_6_V02-1_1,제목에 따라 포괄간호서비스 관련 차트(세로 막대형)에 대해 알려주세요
MI3_240822_TY1_0599_4_V02-4_1,산업생산과 서비스생산의 월별증가율 추이에 대해 알려주세요
MI3_240822_TY1_0599_5_V02-5_1,제목에 대한 예측분포의 평균과 신뢰구간을 보여주는 영역형 차트에 대해 알려주세요
MI3_240822_TY1_0607_1_V02-1_1,소득1분위 및 5분위의 전년 동분기 대비 소득 증감률 차트(세로 막대형)에 대해 알려주세요
MI3_240822_TY1_0607_4_V01_1,농가 가구수와 고령화율 관련 데이터의 차트에 대해 알려주세요
MI3_240822_TY1_0607_6_V01_2,경지면적별 농가소득 추이 표에 대해 알려주세요
MI3_240822_TY1_0610_3_V01_1,제목과 관련된 한부모가족자녀 아동양육비 지원 현황 차트에 대해 알려주세요
MI3_240822_TY1_0624_6_V02-4_1,제목에 관련된 수도권 대비 비수도권 고용성장율 격차 꺾은선형 차트에 대해 알려주세요
MI3_240822_TY1_0634_4_V01_1,제목에 대해 평가범주 및 주요사업 성과 차트에 대해 알려주세요
MI3_240822_TY1_0666_2_V01_1,(단위: %) 구분 있음 없음 공기업과 준정부기관 간의 교육경험에 대해 알려주세요
MI3_240822_TY1_0666_2_V02-3_2,계기준에 대한 이해도를 높이기 위한 교육 프로그램의 충분성이 부족하였기 때문이라는 점에 대해 알려주세요
MI3_240822_TY1_0666_6_V01_1,"본문에 포함된 내용으로, 국제회계기준 준비기간의 적절성과 관련한 시각요소의 범례와 내용을 알려주세요."
MI3_240822_TY1_0678_2_V02-8_1,[표 52] 주요 거시경제 변수 개요 혼합형에 대해 알려주세요
MI3_240822_TY1_0678_4_V01_1,국민연금 가입자 수 전망 표에 대해 알려주세요
MI3_240822_TY1_0679_2_V01_1,교원 구분 표에 대해 알려주세요
MI3_240822_TY1_0686_1_V01_1,국립전파연구원 정원 현황 표에 대해 알려주세요
MI3_240822_TY1_0686_6_V03_1,원장 환경건강 기후대기 물환경 등 연구부에 대해 알려주세요
MI3_240822_TY1_0687_1_V01_1,충청권의 지역 R&D 기술지원 인프라 혁신에 대해 알려주세요
MI3_240822_TY1_0687_4_V01_1,이 문서에서 세계 최고의 펨토초 극초정밀 레이저 및 그린 가공기술에 대해 알려주세요.
MI3_240822_TY1_0720_5_V01_2,연도별 산업단지 현황 표에 대해 알려주세요
MI3_240822_TY1_0720_6_V01_1,제목에 대한 표 내용과 관련된 차트에 대해 알려주세요.
MI3_240822_TY1_0759_2_V01_1,구분 업무 · 전력지원체계 연구개발 국방부에 대해 알려주세요
MI3_240822_TY1_0763_5_V02-1_1,국산화율에 대한 차트(세로 막대형)에 대해 알려주세요
MI3_240822_TY1_0773_6_V01_1,주요국 자영업자비율과 ICI 지수에 대해 알려주세요
MI3_240822_TY1_0835_3_V01_1,헌법개정에 관한 법원 구조와 재판권에 대해 알려주세요.
MI3_240822_TY1_0835_3_V01_2,사법행정위원회 구성에 대해 알려주세요.
MI3_240822_TY1_0835_5_V01_1,시대정신과 헌법개정 본문 표에 대해 알려주세요
MI3_240822_TY1_0840_5_V01_1,정치 대립구도 완화를 위한 과제에 대해 알려주세요
MI3_240822_TY1_0849_2_V02-6_1,<그림 4> 월별 동의수 상자그림과 관련하여 지능정보 시대의 민주주의 정책세미나에서 설명해 주세요
MI3_240822_TY1_0862_3_V01_1,최대지급액 및 점중구간에 대해 알려주세요
MI3_240822_TY1_0862_4_V01_1,에 대한 전체가구 기초생활보장 차상위 귀속연도 가구 수 백분율(%) 자료에 대해 알려주세요
MI3_240822_TY1_0881_1_V01_1,기금운용평가제도 현황에 대해 알려주세요
MI3_240822_TY1_0881_7_V01_1,평가결과 요약 및 개선 요구사항에 대해 알려주세요
MI3_240822_TY1_0884_2_V02-8_1,제목에 대한 자료를 바탕으로 코로나에 따른 재택 빈도와 위험 인지도의 차트에 대해 알려주세요
MI3_240822_TY1_0886_3_V01_1,국가기후자료시스템 품질검사 프로세스 관리에 대해 알려주세요
MI3_240822_TY1_0886_5_V01_1,기상관측자료와 관련된 시스템의 MQC 방법 및 가능 기간에 대해 알려주세요
MI3_240822_TY1_0914_1_V01_1,에 대한 구제금융안의 주요 내용 표에 대해 알려주세요
MI3_240822_TY1_0924_3_V02-8_1,퇴직연금 분기별 증가추이 혼합형에 대해 알려주세요
MI3_240822_TY1_0957_7_V01_1,기초연구 진흥과 과학기술 국제협력 프로그램에 대한 예산 현황 차트에 대해 알려주세요
MI3_240822_TY1_0962_5_T03_1,II. 예산 · 결산 및 기금 심의절차 차트에 대해 알려주세요
MI3_240822_TY1_1005_4_V01_1,제목과 관련된 내용에서 국민연금의 재정상황에 대한 표를 포함한 자료에 대해 알려주세요.
MI3_240822_TY1_1012_2_V01_1,부평구 추진계획 사업별 확인 지표 차트에 대해 알려주세요
MI3_240822_TY1_1019_5_V01_1,[표 11] 2010년 농어촌특별세의 세원별 비중에 대해 알려주세요
MI3_240822_TY1_1044_1_V01_1,피복 만족도 조사 결과 표에 대해 알려주세요
MI3_240822_TY1_1044_6_V02-3_1,2011년도 전직지원 사업별 예산 비중에 대해 알려주세요
MI3_240822_TY1_1093_3_V02-1_1,"상대적 빈곤율(OECD, 2000년대 중반) 차트(세로 막대형)에 대해 알려주세요"
MI3_240822_TY1_1109_5_V02-7_1,분석 대상은 생계급여와 아동수당에 대한 방사형 차트에 대해 알려주세요.
MI3_240822_TY1_1170_2_V01_1,대책의 주요 골자와 대기환경 개선 목표에 대한 표형 시각요소에 대해 알려주세요
MI3_240822_TY1_1209_1_V02-4_1,여성 고용률 변화에 대한 차트(꺾은선형)에 대해 알려주세요
MI3_240822_TY1_1209_3_V02-4_1,[그림 IV-1] 성별·연령별 고용률 차트(꺾은선형)에 대해 알려주세요
MI3_240822_TY1_1311_4_V02-4_1,2000년과 2016년 여성의 연령대별 고용률 비교 꺾은선형 차트에 대해 알려주세요
MI3_240822_TY1_1315_7_V02-4_1,[그림 13] 임대주택운영손실과 호당 발생부채 차트(꺾은선형)에 대해 알려주세요
MI3_240822_TY1_1326_4_V02-1_1,비농 전산업 연령대별 취업자 비중 차트(세로 막대형)에 대해 알려주세요
MI3_240822_TY1_1326_5_V02-1_1,우리나라의 평균 은퇴시기에 관한 연구와 관련된 비농 전산업 자영업자 부문의 연령대별 취업자 비중 차트에 대해 알려주세요
MI3_240822_TY1_1346_5_V01_1,[그림 III-10] 표에 대해 알려주세요
MI3_240822_TY1_1360_5_V02-2_1,주요 분야별 재원배분 배중: 2009년 차트(가로 막대형)에 대해 알려주세요
MI3_240822_TY1_1364_4_V01_1,의안 제안 의결에 대한 표에 대해 알려주세요
MI3_240822_TY1_1373_1_V02-8_1,재정 전문가 대상 재정현황 및 재정정책 인식조사 차트(혼합형)에 대해 알려주세요
MI3_240822_TY1_1373_4_V02-1_1,<그림 3-I-5> 차트(세로 막대형)에 대해 알려주세요
MI3_240822_TY1_1373_6_V02-1_1,재정정책의 중요성 차트(세로 막대형)에 대해 알려주세요
MI3_240822_TY1_1382_3_V01_1,기초노령연금 지출양상 요약에 대해 알려주세요
MI3_240822_TY1_1384_4_V02-4_1,제목: 자본지출 증가가 GDP에 미치는 영향에 대해 알려주세요
MI3_240822_TY1_1422_2_V02-8_1,미국 순정부부채 추이 혼합형에 대해 알려주세요
MI3_240822_TY1_1434_5_V02-1_1,규모별 개선방향 비율(대규모) 차트(세로 막대형)에 대해 알려주세요
MI3_240822_TY1_1434_7_V02-1_1,[그림 4-16] 차트(세로 막대형)에 대해 알려주세요
MI3_240822_TY1_1434_7_V02-1_2,[그림 4-15] 차트(세로 막대형)에 대해 알려주세요
MI3_240822_TY1_1435_5_V03_1,탄소경제와 수소경제의 비교에 대해 알려주세요
MI3_240822_TY1_1436_6_V02-1_1,2023 경기도 예술인 기회소득 시범사업 차트(세로 막대형)에 대해 알려주세요
MI3_240822_TY1_1440_1_V02-1_1,사업 수요 차트(세로 막대형)에 대해 알려주세요
MI3_240822_TY1_1440_6_V02-1_2,경기도 시·군별 공원·문화시설 확대에 대한 의견 차트(세로 막대형)에 대해 알려주세요
MI3_240822_TY1_1442_5_V03_1,낚시진흥 기본계획 수립 배경 및 목적 정책과제 주요내용에 대해 알려주세요
MI3_240822_TY1_1448_4_V02-1_1,국내 고용 규모별 식품산업의 비중에 대한 차트(세로 막대형)에 대해 알려주세요
MI3_240822_TY1_1448_5_V02-1_1,국내 식품산업의 원료 사용 현황 차트(세로 막대형)에 대해 알려주세요
MI3_240822_TY1_1478_7_V02-8_1,200mm Semiconductor Capacity & Count of Fabs Capacity 혼합형에 대해 알려주세요
MI3_240822_TY1_1483_3_V02-4_1,제목에 대한 꺾은선형 차트에 대해 알려주세요
MI3_240823_TY1_0002_2_V01_1,주요 정책의 효과 분석 결과 차트에 대해 알려주세요
MI3_240823_TY1_0010_2_V01_1,2003년 10월말 현재 비은행기관 수신에 대한 표에 대해 알려주세요
MI3_240823_TY1_0010_4_V01_1,2003년 10월말 현재 비은행기관 여신과 관련된 표에 대해 알려주세요.
MI3_240823_TY1_0010_6_V01_1,제목에 대한 본문과 관련된 정보가 포함된 차트(세로 막대형)에 대해 알려주세요.
MI3_240823_TY1_0029_4_V02-1_1,인천지역 고용의 수출입탄력성 분석과 관련된 국가별 수출액 차트에 대해 알려주세요
MI3_240823_TY1_0029_6_V02-1_1,인천지역 고용의 수출입탄력성 분석에 대한 차트(세로 막대형)에 대해 알려주세요
MI3_240823_TY1_0035_1_V01_1,올림픽 관련 매출액 증가율 표에 대해 알려주세요
MI3_240823_TY1_0067_1_V01_1,I. 실물동향 제조업 생산·출하·재고 차트(세로 막대형)에 대해 알려주세요
MI3_240823_TY1_0067_4_V01_1,"에 대한 연간 건설수주액, 건축허가면적, 건축착공면적 차트(세로 막대형)에 대해 알려주세요"
MI3_240823_TY1_0073_4_V01_1,울산지역 가계대출에 대해 알려주세요
MI3_240823_TY1_0091_1_V02-4_1,강원지역 금융기관별 중소기업대출 추이 차트(꺾은선형)에 대해 알려주세요
MI3_240823_TY1_0091_4_V01_2,예금은행 대출금 연체율 추세에 대해 알려주세요
MI3_240823_TY1_0091_5_V01_1,Ⅱ. 실물동향제조회업 생산 · 출하· 재고지수 증감률에 대해 알려주세요
MI3_240823_TY1_0091_6_V01_2,강원지역 광업 생산 및 출하 관련 차트에 대해 알려주세요.
MI3_240823_TY1_0099_1_V01_1,전남지역 제조업 생산·출하·재고 차트에 대해 알려주세요
MI3_240823_TY1_0102_1_V01_1,광주·전남지역 예금은행 수신 표에 대해 알려주세요
MI3_240823_TY1_0106_3_V01_1,광주·전남지역 소비관련지표에 대해 알려주세요.
MI3_240823_TY1_0106_5_V01_1,4. 건설투자 < 광주광역시 > 건축허가면적에 대해 알려주세요
MI3_240823_TY1_0107_5_V01_1,2021년 7월중 광주·전남지역 중소기업대출금의 현황과 표에 대해 알려주세요
MI3_240823_TY1_0107_6_V01_1,자금사정에 대한 시각요소 제목과 표에 대해 알려주세요
MI3_240823_TY1_0110_4_V01_1,2021년 2022년 소비자심리지수 표에 대해 알려주세요
MI3_240823_TY1_0119_3_V01_1,광주·전남지역 소비관련지표에 대해 알려주세요
MI3_240823_TY1_0119_5_V01_1,건설투자에 대한 시각 요소 제목 및 데이터에 대해 알려주세요
MI3_240823_TY1_0119_6_V01_2,대외거래 광주지역 주요 품목별 수출입에 대해 알려주세요
MI3_240823_TY1_0164_3_V02-4_2,기계수주액 추이에 대한 꺾은선형 차트에 대해 알려주세요
MI3_240823_TY1_0164_4_V02-4_1,광공업 생산지수 추이 꺾은선형에 대해 알려주세요
MI3_240823_TY1_0164_5_V02-8_2,취업자수 및 실업률 추이에 대한 차트(혼합형)에 대해 알려주세요
MI3_240823_TY1_0171_1_V01_1,주요 시장금리에 대한 표에 대해 알려주세요
MI3_240823_TY1_0171_5_V01_1,주요 금융기관 관련된 내용의 표에 대해 알려주세요
MI3_240823_TY1_0176_1_V01_1,Ⅲ. 금융동향예금은행 수신 (말잔기준 증감액) 차트(세로 막대형)에 대해 알려주세요
MI3_240823_TY1_0176_2_V01_1,비은행금융기관 수신 (말잔기준 증감액) 차트에 대해 알려주세요
MI3_240823_TY1_0213_7_V02-3_1,제목에 포함된 전북 지역의 성별 역외유출 근로소득 비중 차트(원형)에 대해 알려주세요
MI3_240823_TY1_0247_2_V02-4_1,물가 3. 물가 CPI 상승률 추이에 대해 알려주세요
MI3_240823_TY1_0261_1_V01_1,충북지역의 경제구조에 대한 차트 범례에 대해 알려주세요
MI3_240823_TY1_0272_2_V01_1,대구·경북지역 어음부도율 표에 대해 알려주세요
MI3_240823_TY1_0272_5_V01_1,서비스업 업황 관련 데이터와 표에 대해 알려주세요
MI3_240823_TY1_0275_4_V02-4_1,서비스업 업황 꺾은선형 차트에 대해 알려주세요
MI3_240823_TY1_0291_1_V01_1,I. 금융경제동향 1. 화폐발행 및 환수 꺾은선형에 대해 알려주세요
MI3_240823_TY1_0291_1_V01_2,2. 한국은행 예금 및 대출금 꺾은선형에 대해 알려주세요
MI3_240823_TY1_0314_3_V01_1,부산지역 수출입 통계 차트에 대해 알려주세요
MI3_240823_TY1_0314_6_V02-8_1,부산지역 금융기관 시장성수신에 대한 차트(혼합형)에 대해 알려주세요
MI3_240823_TY1_0314_6_V02-8_2,부산지역 금융기관 수신증감 추이에 대한 차트(혼합형)에 대해 알려주세요
MI3_240823_TY1_0319_2_V02-4_1,부산 대형소매점판매·소비지출전망에 대한 차트(꺾은선형)에 대해 알려주세요
MI3_240823_TY1_0319_3_V01_1,2022년 2023년 2024년 연간 자본재 수입과 관련된 차트(세로 막대형)에 대해 알려주세요
MI3_240823_TY1_0319_4_V02-4_1,부산 수출과 제조업생산 꺾은선형 차트에 대해 알려주세요
MI3_240823_TY1_0319_6_V02-8_2,부산지역 차입주체별 여신 증감 추이 혼합형 차트에 대해 알려주세요
MI3_240823_TY1_0326_6_V01_1,이 보고서에서는 예금은행 중소기업대출에 대한 표 정보를 알려주세요.
MI3_240823_TY1_0371_1_V02-8_1,자금수요 주체별 여신 규모 비교 차트(혼합형)에 대해 알려주세요
MI3_240823_TY1_0371_3_V02-1_2,예금은행 수신에 대한 차트(세로 막대형)에 대해 알려주세요
MI3_240823_TY1_0377_6_V01_1,경기지역 주택가격 등락률 추이에 대해 알려주세요
MI3_240823_TY1_0381_5_V01_1,소비자물가에 대해 알려주세요
MI3_240823_TY1_0381_6_V01_1,나. 주택가격의 경기지역 매매 및 전세 가격 변화에 대해 알려주세요
MI3_240823_TY1_0396_1_V02-4_1,경기 지표 꺾은선형에 대해 알려주세요
MI3_240823_TY1_0396_3_V01_1,소비 관련 주요 지표 변동 및 표에 대해 알려주세요
MI3_240823_TY1_0412_2_V01_1,부산항 컨테이너 처리실적 표에 대해 알려주세요
MI3_240823_TY1_0462_1_V01_1,I. 실물경제동향 1. 생산 제조업 생산활동 지표 추이에 대해 알려주세요
MI3_240823_TY1_0462_2_V01_1,농수축산물 출하관련 지표 추이 차트(세로 막대형)에 대해 알려주세요
MI3_240823_TY1_0462_3_V01_1,소비 관련 지표 추이 차트에 대해 알려주세요
MI3_240823_TY1_0470_6_V01_1,은행의 무역자동화망 이용실적에 대해 알려주세요
MI3_240823_TY1_0470_6_V03_1,무역자동화망 구성도에 대해 알려주세요
MI3_240823_TY1_0490_3_V02-8_1,해외경제 포커스 제2003-17호의 미시건 소비자신뢰지수 추이 혼합형에 대해 알려주세요
MI3_240823_TY1_0490_6_V02-8_1,해외경제 포커스에 대한 혼합형 차트에 대해 알려주세요
MI3_240823_TY1_0510_1_V01_1,금융기관여수신 동향 표에 대해 알려주세요
MI3_240823_TY1_0510_6_V02-8_1,부도법인수와 신설법인수 혼합형 차트에 대해 알려주세요
MI3_240823_TY1_0521_5_V02-8_1,2004년 5월중 수출과 관련된 혼합형 차트에 대해 알려주세요
MI3_240823_TY1_0527_2_V02-8_1,금융기관 여신에 대한 혼합형 차트에 대해 알려주세요
MI3_240823_TY1_0529_5_V02-4_1,2004년 9월중 소비자물가와 경남지역 주택매매가격의 꺾은선형 그래프에 대해 알려주세요
MI3_240823_TY1_0536_2_V01_1,금융자금 대출에 대해 알려주세요
MI3_240823_TY1_0536_3_V01_1,에 대한차트에 대해 알려주세요.
MI3_240823_TY1_0672_5_V02-4_1,여신 증감액 차트에 대해 알려주세요
MI3_240823_TY1_0674_1_V02-8_1,울산지역 주요 경제지표 추이에 대해 알려주세요
MI3_240823_TY1_0674_3_V02-4_1,주택매매가격 및 전세가격 등락률에 대해 알려주세요
MI3_240823_TY1_0680_1_V02-1_1,제목과 관련하여 금융기관 수신 증감액 추세에 대해 알려주세요.
MI3_240823_TY1_0680_1_V02-1_2,제목에 포함된 내용과 관련하여 금융기관 여신 증감액 추세에 대해 알려주세요.
MI3_240823_TY1_0680_2_V02-8_1,경북동해안지역 어음부도율 및 부도업체수 추이에 대해 알려주세요
MI3_240823_TY1_0680_6_V01_1,소비자물가 변동률 추이에 대해 알려주세요
MI3_240823_TY1_0693_1_V02-4_1,금융동향 금융기관 여신 증감액 차트(꺾은선형)에 대해 알려주세요
MI3_240823_TY1_0693_2_V02-8_1,경북동해안지역 어음부도율 및 부도업체수에 대해 알려주세요
MI3_240823_TY1_0730_2_V02-8_1,T01 T02 T03 혼합형에 대해 알려주세요
MI3_240823_TY1_0730_2_V02-8_2,T01 T02 T03 혼합형에 대해 알려주세요
MI3_240823_TY1_0730_3_V02-4_1,"(%) 2,0 1.8 1.6 지방에 대해 알려주세요"
MI3_240823_TY1_0730_6_V01_1,인천지역 소비관련 주요지표에 대해 알려주세요.
